transaction_id,customer_id,transaction_date,transaction_time,account_type,payment_method,direction,amount,balance_after,narration,merchant_name,merchant_city,merchant_country,transaction_datetime,year,month,day,hour,weekday,month_name,clean_narration,clean_merchant_name,is_debit,is_credit,transaction_type,time_period
TX0500503,CUST0002_SEASONAL,2024-03-15,13:20:00,Courant,Virement instantané,Debit,905.7,910.97,HOTEL RESERVATION,Carrefour,Casablanca,MA,2024-03-15 13:20:00,2024,3,15,13,Friday,March,HOTEL RESERVATION,CARREFOUR,1,0,Dépense,Après-midi
TX0500504,CUST0002_SEASONAL,2024-03-16,11:32:00,Courant,Virement instantané,Debit,780.24,130.74,ACHAT ETE,Carrefour,Casablanca,MA,2024-03-16 11:32:00,2024,3,16,11,Saturday,March,ACHAT ETE,CARREFOUR,1,0,Dépense,Matin
TX0500505,CUST0002_SEASONAL,2024-03-16,16:24:00,Courant,Virement instantané,Debit,488.28,0.0,ACHAT RAMADAN,McDonald's,Casablanca,MA,2024-03-16 16:24:00,2024,3,16,16,Saturday,March,ACHAT RAMADAN,MCDONALD'S,1,0,Dépense,Après-midi
TX0500506,CUST0002_SEASONAL,2024-03-16,17:57:00,Courant,ATM,Debit,1750.25,0.0,RESTAURANT ETE,Restaurant Gastronomique,Marrakech,MA,2024-03-16 17:57:00,2024,3,16,17,Saturday,March,RESTAURANT ETE,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Après-midi
TX0500507,CUST0002_SEASONAL,2024-03-17,11:33:00,Courant,Virement instantané,Debit,1576.36,0.0,ACHAT ETE,H&M,Marrakech,MA,2024-03-17 11:33:00,2024,3,17,11,Sunday,March,ACHAT ETE,H&M,1,0,Dépense,Matin
TX0500508,CUST0002_SEASONAL,2024-03-17,19:13:00,Courant,Wallet,Debit,1368.73,0.0,ACHAT ETE,H&M,Tanger,MA,2024-03-17 19:13:00,2024,3,17,19,Sunday,March,ACHAT ETE,H&M,1,0,Dépense,Soir
TX0500509,CUST0002_SEASONAL,2024-03-17,18:51:00,Courant,Wallet,Debit,855.42,0.0,ACHAT ETE,H&M,Tanger,MA,2024-03-17 18:51:00,2024,3,17,18,Sunday,March,ACHAT ETE,H&M,1,0,Dépense,Soir
TX0500510,CUST0002_SEASONAL,2024-03-18,17:03:00,Courant,Virement,Debit,911.76,0.0,ACHAT ETE,H&M,Marrakech,MA,2024-03-18 17:03:00,2024,3,18,17,Monday,March,ACHAT ETE,H&M,1,0,Dépense,Après-midi
TX0500511,CUST0002_SEASONAL,2024-03-18,15:47:00,Courant,Carte,Debit,1924.93,0.0,RESTAURANT ETE,H&M,Fès,MA,2024-03-18 15:47:00,2024,3,18,15,Monday,March,RESTAURANT ETE,H&M,1,0,Dépense,Après-midi
TX0500512,CUST0002_SEASONAL,2024-03-18,19:42:00,Courant,Virement,Debit,726.24,0.0,RESTAURANT ETE,Hôtel Kenzi,Casablanca,MA,2024-03-18 19:42:00,2024,3,18,19,Monday,March,RESTAURANT ETE,HÔTEL KENZI,1,0,Dépense,Soir
TX0500513,CUST0002_SEASONAL,2024-03-19,14:26:00,Courant,ATM,Debit,1011.77,0.0,HOTEL RESERVATION,Marjane,Oujda,MA,2024-03-19 14:26:00,2024,3,19,14,Tuesday,March,HOTEL RESERVATION,MARJANE,1,0,Dépense,Après-midi
TX0500514,CUST0002_SEASONAL,2024-03-19,18:33:00,Courant,Wallet,Debit,573.04,0.0,ACHAT RAMADAN,Voyages Atlas,Fès,MA,2024-03-19 18:33:00,2024,3,19,18,Tuesday,March,ACHAT RAMADAN,VOYAGES ATLAS,1,0,Dépense,Soir
TX0500515,CUST0002_SEASONAL,2024-03-19,10:23:00,Courant,ATM,Debit,678.37,0.0,ACHAT RAMADAN,McDonald's,Rabat,MA,2024-03-19 10:23:00,2024,3,19,10,Tuesday,March,ACHAT RAMADAN,MCDONALD'S,1,0,Dépense,Matin
TX0500516,CUST0002_SEASONAL,2024-03-20,09:38:00,Courant,Espèces,Debit,1993.86,0.0,VOYAGE MAROC,McDonald's,Fès,MA,2024-03-20 09:38:00,2024,3,20,9,Wednesday,March,VOYAGE MAROC,MCDONALD'S,1,0,Dépense,Matin
TX0500517,CUST0002_SEASONAL,2024-03-20,16:49:00,Courant,ATM,Debit,1323.21,0.0,VOYAGE MAROC,Carrefour,Meknès,MA,2024-03-20 16:49:00,2024,3,20,16,Wednesday,March,VOYAGE MAROC,CARREFOUR,1,0,Dépense,Après-midi
TX0500518,CUST0002_SEASONAL,2024-03-21,18:16:00,Courant,Wallet,Debit,1795.69,0.0,ACHAT RAMADAN,H&M,Marrakech,MA,2024-03-21 18:16:00,2024,3,21,18,Thursday,March,ACHAT RAMADAN,H&M,1,0,Dépense,Soir
TX0500519,CUST0002_SEASONAL,2024-03-21,08:40:00,Courant,ATM,Debit,1916.2,0.0,ACHAT RAMADAN,H&M,Fès,MA,2024-03-21 08:40:00,2024,3,21,8,Thursday,March,ACHAT RAMADAN,H&M,1,0,Dépense,Matin
TX0500520,CUST0002_SEASONAL,2024-03-21,15:38:00,Courant,ATM,Debit,1886.34,0.0,HOTEL RESERVATION,Voyages Atlas,Marrakech,MA,2024-03-21 15:38:00,2024,3,21,15,Thursday,March,HOTEL RESERVATION,VOYAGES ATLAS,1,0,Dépense,Après-midi
TX0500521,CUST0002_SEASONAL,2024-03-22,09:19:00,Courant,Carte,Debit,775.7,0.0,ACHAT RAMADAN,Voyages Atlas,Meknès,MA,2024-03-22 09:19:00,2024,3,22,9,Friday,March,ACHAT RAMADAN,VOYAGES ATLAS,1,0,Dépense,Matin
TX0500522,CUST0002_SEASONAL,2024-03-23,14:20:00,Courant,Carte,Debit,1838.39,0.0,RESTAURANT ETE,H&M,Tanger,MA,2024-03-23 14:20:00,2024,3,23,14,Saturday,March,RESTAURANT ETE,H&M,1,0,Dépense,Après-midi
TX0500523,CUST0002_SEASONAL,2024-03-23,13:38:00,Courant,Virement,Debit,1819.64,0.0,VOYAGE MAROC,Carrefour,Fès,MA,2024-03-23 13:38:00,2024,3,23,13,Saturday,March,VOYAGE MAROC,CARREFOUR,1,0,Dépense,Après-midi
TX0500524,CUST0002_SEASONAL,2024-03-24,11:51:00,Courant,Wallet,Debit,414.25,0.0,ACHAT RAMADAN,Zara,Casablanca,MA,2024-03-24 11:51:00,2024,3,24,11,Sunday,March,ACHAT RAMADAN,ZARA,1,0,Dépense,Matin
TX0500525,CUST0002_SEASONAL,2024-03-24,10:28:00,Courant,Carte,Debit,1299.87,0.0,RESTAURANT ETE,Zara,Fès,MA,2024-03-24 10:28:00,2024,3,24,10,Sunday,March,RESTAURANT ETE,ZARA,1,0,Dépense,Matin
TX0500526,CUST0002_SEASONAL,2024-03-25,18:28:00,Courant,Carte,Debit,504.41,0.0,ACHAT ETE,H&M,Marrakech,MA,2024-03-25 18:28:00,2024,3,25,18,Monday,March,ACHAT ETE,H&M,1,0,Dépense,Soir
TX0500527,CUST0002_SEASONAL,2024-03-26,08:00:00,Courant,Espèces,Debit,1158.16,0.0,HOTEL RESERVATION,Voyages Atlas,Meknès,MA,2024-03-26 08:00:00,2024,3,26,8,Tuesday,March,HOTEL RESERVATION,VOYAGES ATLAS,1,0,Dépense,Matin
TX0500528,CUST0002_SEASONAL,2024-03-26,09:46:00,Courant,Virement,Debit,752.0,0.0,HOTEL RESERVATION,Hôtel Kenzi,Marrakech,MA,2024-03-26 09:46:00,2024,3,26,9,Tuesday,March,HOTEL RESERVATION,HÔTEL KENZI,1,0,Dépense,Matin
TX0500529,CUST0002_SEASONAL,2024-03-27,11:29:00,Courant,Carte,Debit,1801.64,0.0,RESTAURANT ETE,Marjane,Marrakech,MA,2024-03-27 11:29:00,2024,3,27,11,Wednesday,March,RESTAURANT ETE,MARJANE,1,0,Dépense,Matin
TX0500530,CUST0002_SEASONAL,2024-03-28,17:17:00,Courant,Carte,Debit,926.08,0.0,ACHAT ETE,Restaurant Gastronomique,Marrakech,MA,2024-03-28 17:17:00,2024,3,28,17,Thursday,March,ACHAT ETE,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Après-midi
TX0500531,CUST0002_SEASONAL,2024-03-28,15:23:00,Courant,Virement,Debit,1006.02,0.0,HOTEL RESERVATION,Marjane,Casablanca,MA,2024-03-28 15:23:00,2024,3,28,15,Thursday,March,HOTEL RESERVATION,MARJANE,1,0,Dépense,Après-midi
TX0500532,CUST0002_SEASONAL,2024-03-28,12:32:00,Courant,Wallet,Debit,407.72,0.0,ACHAT ETE,McDonald's,Rabat,MA,2024-03-28 12:32:00,2024,3,28,12,Thursday,March,ACHAT ETE,MCDONALD'S,1,0,Dépense,Après-midi
TX0500533,CUST0002_SEASONAL,2024-03-29,16:32:00,Courant,Virement,Debit,1551.93,0.0,ACHAT RAMADAN,Voyages Atlas,Oujda,MA,2024-03-29 16:32:00,2024,3,29,16,Friday,March,ACHAT RAMADAN,VOYAGES ATLAS,1,0,Dépense,Après-midi
TX0500534,CUST0002_SEASONAL,2024-03-29,15:47:00,Courant,Carte,Debit,1742.07,0.0,HOTEL RESERVATION,Zara,Marrakech,MA,2024-03-29 15:47:00,2024,3,29,15,Friday,March,HOTEL RESERVATION,ZARA,1,0,Dépense,Après-midi
TX0500535,CUST0002_SEASONAL,2024-03-29,16:03:00,Courant,Wallet,Debit,892.1,0.0,ACHAT ETE,Hôtel Kenzi,Marrakech,MA,2024-03-29 16:03:00,2024,3,29,16,Friday,March,ACHAT ETE,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0500536,CUST0002_SEASONAL,2024-03-30,16:25:00,Courant,Virement instantané,Debit,539.29,0.0,HOTEL RESERVATION,McDonald's,Rabat,MA,2024-03-30 16:25:00,2024,3,30,16,Saturday,March,HOTEL RESERVATION,MCDONALD'S,1,0,Dépense,Après-midi
TX0500537,CUST0002_SEASONAL,2024-03-31,17:25:00,Courant,Espèces,Debit,1061.5,0.0,ACHAT RAMADAN,Hôtel Kenzi,Oujda,MA,2024-03-31 17:25:00,2024,3,31,17,Sunday,March,ACHAT RAMADAN,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0500538,CUST0002_SEASONAL,2024-03-31,15:29:00,Courant,ATM,Debit,1440.14,0.0,RESTAURANT ETE,H&M,Fès,MA,2024-03-31 15:29:00,2024,3,31,15,Sunday,March,RESTAURANT ETE,H&M,1,0,Dépense,Après-midi
TX0500539,CUST0002_SEASONAL,2024-03-31,12:19:00,Courant,Espèces,Debit,1339.8,0.0,RESTAURANT ETE,Zara,Agadir,MA,2024-03-31 12:19:00,2024,3,31,12,Sunday,March,RESTAURANT ETE,ZARA,1,0,Dépense,Après-midi
TX0500540,CUST0002_SEASONAL,2024-04-01,09:54:00,Salaire,Virement instantané,Credit,11617.0,-30303.43,virement employeur,Salaire,Marrakech,MA,2024-04-01 09:54:00,2024,4,1,9,Monday,April,VIREMENT EMPLOYEUR,SALAIRE,0,1,Revenu,Matin
TX0500542,CUST0002_SEASONAL,2024-04-01,09:54:00,Courant,ATM,Debit,85.98,0.0,RETRAIT ATM,Carrefour,Agadir,MA,2024-04-01 09:54:00,2024,4,1,9,Monday,April,RETRAIT ATM,CARREFOUR,1,0,Dépense,Matin
TX0500542,CUST0002_SEASONAL,2024-04-01,15:49:00,Courant,Virement instantané,Debit,42.11,0.0,TRANSPORT,Carrefour,Casablanca,MA,2024-04-01 15:49:00,2024,4,1,15,Monday,April,TRANSPORT,CARREFOUR,1,0,Dépense,Après-midi
TX0500543,CUST0002_SEASONAL,2024-04-02,11:21:00,Courant,Wallet,Debit,128.35,0.0,ACHAT SUPERMARCHE,ATM,Agadir,MA,2024-04-02 11:21:00,2024,4,2,11,Tuesday,April,ACHAT SUPERMARCHE,ATM,1,0,Dépense,Matin
TX0500544,CUST0002_SEASONAL,2024-04-02,10:37:00,Courant,Virement,Debit,146.82,0.0,CARBURANT,BIM,Oujda,MA,2024-04-02 10:37:00,2024,4,2,10,Tuesday,April,CARBURANT,BIM,1,0,Dépense,Matin
TX0500545,CUST0002_SEASONAL,2024-04-03,18:40:00,Courant,Wallet,Debit,81.19,0.0,CARBURANT,Carrefour,Tanger,MA,2024-04-03 18:40:00,2024,4,3,18,Wednesday,April,CARBURANT,CARREFOUR,1,0,Dépense,Soir
TX0500546,CUST0002_SEASONAL,2024-04-03,15:31:00,Courant,ATM,Debit,191.81,0.0,CARBURANT,Shell,Marrakech,MA,2024-04-03 15:31:00,2024,4,3,15,Wednesday,April,CARBURANT,SHELL,1,0,Dépense,Après-midi
TX0500547,CUST0002_SEASONAL,2024-04-04,14:07:00,Courant,Espèces,Debit,146.4,0.0,ACHAT EPICERIE,Shell,Tanger,MA,2024-04-04 14:07:00,2024,4,4,14,Thursday,April,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0500548,CUST0002_SEASONAL,2024-04-05,15:32:00,Courant,ATM,Debit,98.32,0.0,ACHAT EPICERIE,BIM,Marrakech,MA,2024-04-05 15:32:00,2024,4,5,15,Friday,April,ACHAT EPICERIE,BIM,1,0,Dépense,Après-midi
TX0500549,CUST0002_SEASONAL,2024-04-05,19:23:00,Courant,Espèces,Debit,37.22,0.0,RETRAIT ATM,Pharmacie,Oujda,MA,2024-04-05 19:23:00,2024,4,5,19,Friday,April,RETRAIT ATM,PHARMACIE,1,0,Dépense,Soir
TX0500550,CUST0002_SEASONAL,2024-04-05,12:43:00,Courant,Wallet,Debit,215.31,0.0,RETRAIT ATM,Pharmacie,Agadir,MA,2024-04-05 12:43:00,2024,4,5,12,Friday,April,RETRAIT ATM,PHARMACIE,1,0,Dépense,Après-midi
TX0500551,CUST0002_SEASONAL,2024-04-05,16:25:00,Courant,Virement instantané,Debit,244.55,0.0,CARBURANT,Careem,Agadir,MA,2024-04-05 16:25:00,2024,4,5,16,Friday,April,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0500552,CUST0002_SEASONAL,2024-04-06,17:21:00,Courant,Virement,Debit,119.3,0.0,RETRAIT ATM,Pharmacie,Rabat,MA,2024-04-06 17:21:00,2024,4,6,17,Saturday,April,RETRAIT ATM,PHARMACIE,1,0,Dépense,Après-midi
TX0500553,CUST0002_SEASONAL,2024-04-06,15:31:00,Courant,Wallet,Debit,152.17,0.0,RETRAIT ATM,Carrefour,Rabat,MA,2024-04-06 15:31:00,2024,4,6,15,Saturday,April,RETRAIT ATM,CARREFOUR,1,0,Dépense,Après-midi
TX0500554,CUST0002_SEASONAL,2024-04-07,18:57:00,Courant,Virement instantané,Debit,82.25,0.0,ACHAT SUPERMARCHE,Careem,Fès,MA,2024-04-07 18:57:00,2024,4,7,18,Sunday,April,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Soir
TX0500555,CUST0002_SEASONAL,2024-04-07,09:36:00,Courant,Carte,Debit,140.88,0.0,TRANSPORT,Pharmacie,Tanger,MA,2024-04-07 09:36:00,2024,4,7,9,Sunday,April,TRANSPORT,PHARMACIE,1,0,Dépense,Matin
TX0500556,CUST0002_SEASONAL,2024-04-08,14:42:00,Courant,ATM,Debit,240.14,0.0,RETRAIT ATM,Careem,Casablanca,MA,2024-04-08 14:42:00,2024,4,8,14,Monday,April,RETRAIT ATM,CAREEM,1,0,Dépense,Après-midi
TX0500557,CUST0002_SEASONAL,2024-04-08,16:46:00,Courant,Carte,Debit,84.19,0.0,RETRAIT ATM,Pharmacie,Rabat,MA,2024-04-08 16:46:00,2024,4,8,16,Monday,April,RETRAIT ATM,PHARMACIE,1,0,Dépense,Après-midi
TX0500558,CUST0002_SEASONAL,2024-04-09,12:12:00,Courant,Espèces,Debit,97.44,0.0,RETRAIT ATM,Pharmacie,Agadir,MA,2024-04-09 12:12:00,2024,4,9,12,Tuesday,April,RETRAIT ATM,PHARMACIE,1,0,Dépense,Après-midi
TX0500559,CUST0002_SEASONAL,2024-04-10,18:17:00,Courant,ATM,Debit,73.16,0.0,ACHAT SUPERMARCHE,BIM,Tanger,MA,2024-04-10 18:17:00,2024,4,10,18,Wednesday,April,ACHAT SUPERMARCHE,BIM,1,0,Dépense,Soir
TX0500560,CUST0002_SEASONAL,2024-04-10,13:24:00,Courant,ATM,Debit,99.86,0.0,ACHAT SUPERMARCHE,Pharmacie,Oujda,MA,2024-04-10 13:24:00,2024,4,10,13,Wednesday,April,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Après-midi
TX0500561,CUST0002_SEASONAL,2024-04-10,16:02:00,Courant,Virement,Debit,60.51,0.0,ACHAT EPICERIE,BIM,Marrakech,MA,2024-04-10 16:02:00,2024,4,10,16,Wednesday,April,ACHAT EPICERIE,BIM,1,0,Dépense,Après-midi
TX0500562,CUST0002_SEASONAL,2024-04-11,10:32:00,Courant,Carte,Debit,49.45,0.0,TRANSPORT,Careem,Oujda,MA,2024-04-11 10:32:00,2024,4,11,10,Thursday,April,TRANSPORT,CAREEM,1,0,Dépense,Matin
TX0500563,CUST0002_SEASONAL,2024-04-11,10:53:00,Courant,Virement instantané,Debit,157.4,0.0,RETRAIT ATM,BIM,Marrakech,MA,2024-04-11 10:53:00,2024,4,11,10,Thursday,April,RETRAIT ATM,BIM,1,0,Dépense,Matin
TX0500564,CUST0002_SEASONAL,2024-04-12,20:32:00,Courant,ATM,Debit,171.47,0.0,CARBURANT,Pharmacie,Casablanca,MA,2024-04-12 20:32:00,2024,4,12,20,Friday,April,CARBURANT,PHARMACIE,1,0,Dépense,Soir
TX0500565,CUST0002_SEASONAL,2024-04-12,18:23:00,Courant,Espèces,Debit,193.54,0.0,TRANSPORT,Careem,Agadir,MA,2024-04-12 18:23:00,2024,4,12,18,Friday,April,TRANSPORT,CAREEM,1,0,Dépense,Soir
TX0500566,CUST0002_SEASONAL,2024-04-12,11:39:00,Courant,ATM,Debit,47.54,0.0,ACHAT EPICERIE,Carrefour,Marrakech,MA,2024-04-12 11:39:00,2024,4,12,11,Friday,April,ACHAT EPICERIE,CARREFOUR,1,0,Dépense,Matin
TX0500567,CUST0002_SEASONAL,2024-04-13,12:33:00,Courant,Espèces,Debit,49.84,0.0,TRANSPORT,Carrefour,Rabat,MA,2024-04-13 12:33:00,2024,4,13,12,Saturday,April,TRANSPORT,CARREFOUR,1,0,Dépense,Après-midi
TX0500568,CUST0002_SEASONAL,2024-04-13,11:16:00,Courant,ATM,Debit,83.49,0.0,RETRAIT ATM,Carrefour,Agadir,MA,2024-04-13 11:16:00,2024,4,13,11,Saturday,April,RETRAIT ATM,CARREFOUR,1,0,Dépense,Matin
TX0500569,CUST0002_SEASONAL,2024-04-14,19:05:00,Courant,Espèces,Debit,157.13,0.0,TRANSPORT,Carrefour,Marrakech,MA,2024-04-14 19:05:00,2024,4,14,19,Sunday,April,TRANSPORT,CARREFOUR,1,0,Dépense,Soir
TX0500570,CUST0002_SEASONAL,2024-04-14,16:43:00,Courant,Carte,Debit,249.91,0.0,CARBURANT,Shell,Marrakech,MA,2024-04-14 16:43:00,2024,4,14,16,Sunday,April,CARBURANT,SHELL,1,0,Dépense,Après-midi
TX0500571,CUST0002_SEASONAL,2024-04-15,13:31:00,Courant,ATM,Debit,173.25,0.0,ACHAT SUPERMARCHE,Careem,Casablanca,MA,2024-04-15 13:31:00,2024,4,15,13,Monday,April,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Après-midi
TX0500572,CUST0002_SEASONAL,2024-04-15,13:54:00,Courant,Wallet,Debit,205.34,0.0,ACHAT EPICERIE,Carrefour,Meknès,MA,2024-04-15 13:54:00,2024,4,15,13,Monday,April,ACHAT EPICERIE,CARREFOUR,1,0,Dépense,Après-midi
TX0500573,CUST0002_SEASONAL,2024-04-16,08:57:00,Courant,Wallet,Debit,85.43,0.0,ACHAT EPICERIE,Careem,Casablanca,MA,2024-04-16 08:57:00,2024,4,16,8,Tuesday,April,ACHAT EPICERIE,CAREEM,1,0,Dépense,Matin
TX0500574,CUST0002_SEASONAL,2024-04-16,12:15:00,Courant,Espèces,Debit,150.39,0.0,ACHAT SUPERMARCHE,ATM,Fès,MA,2024-04-16 12:15:00,2024,4,16,12,Tuesday,April,ACHAT SUPERMARCHE,ATM,1,0,Dépense,Après-midi
TX0500575,CUST0002_SEASONAL,2024-04-16,17:16:00,Courant,Carte,Debit,99.19,0.0,ACHAT EPICERIE,Shell,Tanger,MA,2024-04-16 17:16:00,2024,4,16,17,Tuesday,April,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0500576,CUST0002_SEASONAL,2024-04-17,11:42:00,Courant,Wallet,Debit,63.44,0.0,ACHAT SUPERMARCHE,Careem,Fès,MA,2024-04-17 11:42:00,2024,4,17,11,Wednesday,April,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Matin
TX0500577,CUST0002_SEASONAL,2024-04-17,19:29:00,Courant,Virement,Debit,158.92,0.0,ACHAT EPICERIE,Pharmacie,Fès,MA,2024-04-17 19:29:00,2024,4,17,19,Wednesday,April,ACHAT EPICERIE,PHARMACIE,1,0,Dépense,Soir
TX0500578,CUST0002_SEASONAL,2024-04-17,16:04:00,Courant,Carte,Debit,239.99,0.0,RETRAIT ATM,Pharmacie,Casablanca,MA,2024-04-17 16:04:00,2024,4,17,16,Wednesday,April,RETRAIT ATM,PHARMACIE,1,0,Dépense,Après-midi
TX0500579,CUST0002_SEASONAL,2024-04-17,19:23:00,Courant,Virement instantané,Debit,175.88,0.0,TRANSPORT,Careem,Agadir,MA,2024-04-17 19:23:00,2024,4,17,19,Wednesday,April,TRANSPORT,CAREEM,1,0,Dépense,Soir
TX0500580,CUST0002_SEASONAL,2024-04-18,12:46:00,Courant,Virement,Debit,56.83,0.0,ACHAT EPICERIE,ATM,Meknès,MA,2024-04-18 12:46:00,2024,4,18,12,Thursday,April,ACHAT EPICERIE,ATM,1,0,Dépense,Après-midi
TX0500581,CUST0002_SEASONAL,2024-04-18,15:41:00,Courant,Carte,Debit,141.48,0.0,ACHAT EPICERIE,ATM,Tanger,MA,2024-04-18 15:41:00,2024,4,18,15,Thursday,April,ACHAT EPICERIE,ATM,1,0,Dépense,Après-midi
TX0500582,CUST0002_SEASONAL,2024-04-19,14:54:00,Courant,Virement,Debit,40.52,0.0,RETRAIT ATM,Careem,Tanger,MA,2024-04-19 14:54:00,2024,4,19,14,Friday,April,RETRAIT ATM,CAREEM,1,0,Dépense,Après-midi
TX0500583,CUST0002_SEASONAL,2024-04-19,19:03:00,Courant,Carte,Debit,64.31,0.0,TRANSPORT,Pharmacie,Marrakech,MA,2024-04-19 19:03:00,2024,4,19,19,Friday,April,TRANSPORT,PHARMACIE,1,0,Dépense,Soir
TX0500584,CUST0002_SEASONAL,2024-04-20,16:25:00,Courant,ATM,Debit,166.57,0.0,ACHAT EPICERIE,BIM,Fès,MA,2024-04-20 16:25:00,2024,4,20,16,Saturday,April,ACHAT EPICERIE,BIM,1,0,Dépense,Après-midi
TX0500585,CUST0002_SEASONAL,2024-04-21,19:24:00,Courant,Virement instantané,Debit,103.49,0.0,ACHAT EPICERIE,BIM,Marrakech,MA,2024-04-21 19:24:00,2024,4,21,19,Sunday,April,ACHAT EPICERIE,BIM,1,0,Dépense,Soir
TX0500586,CUST0002_SEASONAL,2024-04-21,17:47:00,Courant,Espèces,Debit,120.2,0.0,ACHAT EPICERIE,Shell,Fès,MA,2024-04-21 17:47:00,2024,4,21,17,Sunday,April,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0500587,CUST0002_SEASONAL,2024-04-21,15:46:00,Courant,Espèces,Debit,244.1,0.0,RETRAIT ATM,Carrefour,Rabat,MA,2024-04-21 15:46:00,2024,4,21,15,Sunday,April,RETRAIT ATM,CARREFOUR,1,0,Dépense,Après-midi
TX0500588,CUST0002_SEASONAL,2024-04-22,09:08:00,Courant,Carte,Debit,238.66,0.0,ACHAT SUPERMARCHE,Careem,Rabat,MA,2024-04-22 09:08:00,2024,4,22,9,Monday,April,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Matin
TX0500589,CUST0002_SEASONAL,2024-04-22,15:56:00,Courant,Virement,Debit,55.95,0.0,TRANSPORT,ATM,Oujda,MA,2024-04-22 15:56:00,2024,4,22,15,Monday,April,TRANSPORT,ATM,1,0,Dépense,Après-midi
TX0500590,CUST0002_SEASONAL,2024-04-23,19:37:00,Courant,Virement,Debit,214.82,0.0,CARBURANT,Shell,Fès,MA,2024-04-23 19:37:00,2024,4,23,19,Tuesday,April,CARBURANT,SHELL,1,0,Dépense,Soir
TX0500591,CUST0002_SEASONAL,2024-04-24,18:15:00,Courant,Espèces,Debit,129.49,0.0,TRANSPORT,BIM,Agadir,MA,2024-04-24 18:15:00,2024,4,24,18,Wednesday,April,TRANSPORT,BIM,1,0,Dépense,Soir
TX0500592,CUST0002_SEASONAL,2024-04-24,19:06:00,Courant,Carte,Debit,63.62,0.0,RETRAIT ATM,Careem,Marrakech,MA,2024-04-24 19:06:00,2024,4,24,19,Wednesday,April,RETRAIT ATM,CAREEM,1,0,Dépense,Soir
TX0500593,CUST0002_SEASONAL,2024-04-24,17:21:00,Courant,ATM,Debit,169.5,0.0,CARBURANT,BIM,Marrakech,MA,2024-04-24 17:21:00,2024,4,24,17,Wednesday,April,CARBURANT,BIM,1,0,Dépense,Après-midi
TX0500594,CUST0002_SEASONAL,2024-04-25,08:06:00,Courant,Virement,Debit,83.68,0.0,ACHAT EPICERIE,Careem,Agadir,MA,2024-04-25 08:06:00,2024,4,25,8,Thursday,April,ACHAT EPICERIE,CAREEM,1,0,Dépense,Matin
TX0500595,CUST0002_SEASONAL,2024-04-25,12:35:00,Courant,ATM,Debit,216.55,0.0,ACHAT EPICERIE,Carrefour,Oujda,MA,2024-04-25 12:35:00,2024,4,25,12,Thursday,April,ACHAT EPICERIE,CARREFOUR,1,0,Dépense,Après-midi
TX0500596,CUST0002_SEASONAL,2024-04-26,18:11:00,Courant,Carte,Debit,58.5,0.0,RETRAIT ATM,Carrefour,Marrakech,MA,2024-04-26 18:11:00,2024,4,26,18,Friday,April,RETRAIT ATM,CARREFOUR,1,0,Dépense,Soir
TX0500597,CUST0002_SEASONAL,2024-04-26,17:44:00,Courant,ATM,Debit,120.27,0.0,CARBURANT,ATM,Oujda,MA,2024-04-26 17:44:00,2024,4,26,17,Friday,April,CARBURANT,ATM,1,0,Dépense,Après-midi
TX0500598,CUST0002_SEASONAL,2024-04-26,17:30:00,Courant,Virement,Debit,47.65,0.0,ACHAT SUPERMARCHE,Careem,Casablanca,MA,2024-04-26 17:30:00,2024,4,26,17,Friday,April,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Après-midi
TX0500599,CUST0002_SEASONAL,2024-04-27,15:39:00,Courant,Espèces,Debit,177.05,0.0,ACHAT EPICERIE,ATM,Rabat,MA,2024-04-27 15:39:00,2024,4,27,15,Saturday,April,ACHAT EPICERIE,ATM,1,0,Dépense,Après-midi
TX0500600,CUST0002_SEASONAL,2024-04-27,11:12:00,Courant,ATM,Debit,108.46,0.0,ACHAT EPICERIE,Pharmacie,Oujda,MA,2024-04-27 11:12:00,2024,4,27,11,Saturday,April,ACHAT EPICERIE,PHARMACIE,1,0,Dépense,Matin
TX0500601,CUST0002_SEASONAL,2024-04-28,16:22:00,Courant,Espèces,Debit,55.47,0.0,ACHAT EPICERIE,Careem,Oujda,MA,2024-04-28 16:22:00,2024,4,28,16,Sunday,April,ACHAT EPICERIE,CAREEM,1,0,Dépense,Après-midi
TX0500602,CUST0002_SEASONAL,2024-04-28,10:16:00,Courant,Carte,Debit,53.4,0.0,CARBURANT,ATM,Rabat,MA,2024-04-28 10:16:00,2024,4,28,10,Sunday,April,CARBURANT,ATM,1,0,Dépense,Matin
